순번,자치구,X좌표,Y좌표,주소
4562,강북구,202553.693644975,557498.118588182,강북구 미아동 228-44도
4563,강북구,202703.251617441,557029.448773991,강북구 미아동 74-4 도
4564,강북구,202638.317427497,557116.755113511,강북구 미아동 860-128 도
4565,강북구,203010.230256567,557454.748351367,강북구 미아동 3-358대
4566,강북구,201186.245296907,561907.795013706,강북구 우이동 266-1도
4567,강북구,201162.778928771,561771.944071494,강북구 우이동 509-7도
4568,강북구,201210.010246086,562044.288679617,강북구 우이동 6-1대
4569,강북구,201205.294374945,562013.127857379,강북구 우이동 8-10대
4570,강북구,201407.711264842,560919.317578991,강북구 수유동 419학
4571,강북구,201376.030902,560913.369863739,강북구 수유동 419학
4572,강북구,201004.547095012,561614.864952483,강북구 우이동 106-1묘
4573,강북구,201030.907797996,561673.857215599,강북구 우이동 106-4 도
4574,강북구,201034.972680846,561690.169827284,강북구 우이동 103-8대
4575,강북구,201221.065709154,562110.312192434,강북구 우이동 265-17 천
4576,강북구,201239.003688041,562192.868709022,강북구 우이동 산102-1도
4577,강북구,201206.905738017,562299.978209814,강북구 우이동 산101임
4578,강북구,202154.202509278,560654.958347915,강북구 수유동 349-3도
4579,강북구,201637.671480521,560684.44187225,강북구 수유동 727-10도
4580,강북구,201678.411626024,560647.333579626,강북구 수유동 727-15도
4581,강북구,204217.303012554,558189.310580515,강북구 번동 860-15 천
4582,강북구,201987.272948624,560383.656587323,강북구 수유동 679대
4583,강북구,203510.051130211,558603.799609464,강북구 번동 254도
4584,강북구,203583.579192116,558630.219625985,강북구 번동 169-5도
4585,강북구,203639.279098236,558647.534975669,강북구 번동 237-1공
4586,강북구,203652.690418368,558663.995923648,강북구 번동 618-1도
4587,강북구,203675.036808212,558681.957884587,강북구 번동 
4588,강북구,201858.396216297,557782.977636013,강북구 미아동 731-5도
4589,강북구,201987.22089536,560362.956362626,강북구 수유동 680-5대
4590,강북구,201955.403400127,560373.532239648,강북구 수유동 671-1대
4591,강북구,201969.2148385,560378.397481118,강북구 수유동 671-7대
4592,강북구,203318.603430233,558613.806697475,강북구 번동 317대
4593,강북구,201866.868072956,557740.408840955,강북구 미아동 733-4대
4594,강북구,201956.909672802,560411.40813843,강북구 수유동 668-11대
4595,강북구,201748.219271835,560598.414872716,강북구 수유동 707-10대
4596,강북구,203874.073305748,558810.923124808,강북구 번동 산37-1임
4597,강북구,203881.11264346,558783.701405245,강북구 번동 산37-9 임
4598,강북구,202486.560312865,558019.935058664,강북구 미아동 127-7대
4599,강북구,202476.673803094,558002.810567647,강북구 미아동 231도
4600,강북구,202536.463771945,557860.860937821,강북구 미아동 128-92 대
4601,강북구,203311.488054024,558194.22692786,강북구 번동 122-10 공
4602,강북구,203787.962092784,558760.140349111,강북구 번동 939-3 도
4603,강북구,201277.613894576,560954.656143725,강북구 수유동 279-7 도
4604,강북구,201277.40459152,560972.480224255,강북구 수유동 279-7 도
4605,강북구,201268.150700965,560935.742547143,강북구 수유동 279-7 도
4606,강북구,201239.512046599,560954.664187676,강북구 수유동 279-17도
4607,강북구,201255.318055718,560971.090734047,강북구 수유동 279-17도
4608,강북구,203336.013567639,559166.861968461,강북구 번동 524-3도
4609,강북구,203413.074860671,559264.750504008,강북구 번동 528-35도
4610,강북구,203429.378025858,559237.555149956,강북구 번동 528-43대
4611,강북구,203649.574647935,559021.796165875,강북구 번동 288-6도
4612,강북구,203432.450222504,559261.56756868,강북구 번동 528-33대
4613,강북구,203684.210485299,558994.347160415,강북구 번동 288-6도
4614,강북구,201664.376734532,560675.125881258,강북구 수유동 727-15도
4615,강북구,202644.503881259,559814.58804069,강북구 번동 465-96도
4616,강북구,202660.724679025,559814.544902884,강북구 번동 467-6대
4617,강북구,202691.072040457,560346.964507158,강북구 수유동 140도
4618,강북구,202715.31351414,560327.855666639,강북구 번동 386-16도
4619,강북구,202583.607842483,560220.85602741,강북구 수유동 140도
4620,강북구,202547.210177939,560168.321580721,강북구 수유동 550-1천
4621,강북구,203600.724224831,558904.111337435,강북구 번동 504-33 학
4622,강북구,203766.266287752,558751.931385679,강북구 번동 924대
4623,강북구,201584.758234439,559413.332900919,강북구 수유동 130-36대
4624,강북구,200902.135912355,557740.212970476,강북구 미아동 1354 대
4625,강북구,200894.565037083,557765.506460265,강북구 미아동 1354 대
4626,강북구,201204.728830354,560149.583815997,강북구 수유동 311-4대
4627,강북구,204178.328584065,558570.843412563,강북구 번동 820-9 학
4628,강북구,203897.496052566,558514.806299939,강북구 번동 895-1 천
4629,강북구,204060.682548121,558197.052240357,강북구 번동 242-4대
4630,강북구,202161.064774274,560685.118944168,강북구 수유동 358-2 도
4631,강북구,202947.936355026,559548.416597148,강북구 번동 655-5천
4632,강북구,202198.55950255,560741.270446602,강북구 수유동 356-5대
4633,강북구,202494.847901605,558162.81236372,강북구 미아동 123-32대
4634,강북구,202741.231937008,558250.210189919,강북구 미아동 258-289 도
4635,강북구,202800.759034816,558154.770097201,강북구 미아동 148-383도
4636,강북구,201144.398512177,558072.136858303,강북구 미아동 791-1546대
4637,강북구,201491.882696346,557996.759131473,강북구 미아동 776-44대
4638,강북구,201391.268439788,560581.881000472,강북구 수유동 273-64대
4639,강북구,201771.972604011,560166.742564803,강북구 수유동 248-35대
4640,강북구,202002.355084203,560105.05145346,강북구 수유동 141도
4641,강북구,201990.666329208,560113.148237362,강북구 수유동 147구
4642,강북구,201978.345748785,560120.62431935,강북구 수유동 183-1 대
4643,강북구,202017.437960226,559938.102338315,강북구 수유동 189-51대
4644,강북구,201995.844481431,559936.126777399,강북구 수유동 189-13대
4645,강북구,202008.053619342,559925.709678682,강북구 수유동 189-14대
4646,강북구,202008.267940799,559806.275934606,강북구 수유동 
4647,강북구,201478.051598851,557829.853712916,강북구 미아동 760-43대
4648,강북구,201351.343026557,557825.893053291,강북구 미아동 836-113대
4649,강북구,201331.65702614,557761.525704288,강북구 미아동 836-62대
4650,강북구,201298.914118292,557768.8639331,강북구 미아동 837-836대
4651,강북구,202335.774492949,558176.291526581,강북구 미아동 121-41대
4652,강북구,203188.16112641,559659.842397135,강북구 번동 445-20 도
4653,강북구,203129.224095567,559616.011628654,강북구 번동 578-97 대
4654,강북구,202299.606698847,558512.067497579,강북구 미아동 195-1도
4655,강북구,202147.249028854,558464.635491844,강북구 미아동 194-1도
4656,강북구,201714.908321253,559405.853021215,강북구 수유동 130-109대
4657,강북구,201218.572708335,557721.916914776,강북구 미아동 837-1691대
4658,강북구,201223.136438253,557694.487729878,강북구 미아동 851-88대
4659,강북구,201231.944605736,557683.205738878,강북구 미아동 851-67대
4660,강북구,202432.372110825,559985.858661382,강북구 번동 141도
4661,강북구,202404.267502619,559983.967245837,강북구 번동 172-162대
4662,강북구,202428.709180122,560015.200897963,강북구 번동 169-7대
4663,강북구,202035.276547125,559639.539680156,강북구 수유동 140도
4664,강북구,201274.860310507,557764.260830416,강북구 미아동 837-856대
4665,강북구,201267.33649035,557771.036324656,강북구 미아동 837-719대
4666,강북구,201221.215637756,557746.835651272,강북구 미아동 837-1693대
4667,강북구,201226.510055995,557738.007232381,강북구 미아동 837-1691대
4668,강북구,202948.508682611,559578.997409187,강북구 번동 454-116도
4669,강북구,202970.903446165,559438.807418735,강북구 번동 457-78대
4670,강북구,203130.470419856,559440.038311088,강북구 번동 386-17 도
4671,강북구,203152.155056715,559454.941597106,강북구 번동 428-104도
4672,강북구,202401.382960478,560013.695118184,강북구 수유동 141도
4673,강북구,202277.682100102,559957.958274138,강북구 수유동 175-47도
4674,강북구,202159.067926352,559546.726602484,강북구 번동 191-20대
4675,강북구,202508.127747786,557852.408589695,강북구 미아동 228-44도
4676,강북구,202508.109299755,557901.979393124,강북구 미아동 127-2학
4677,강북구,202984.734180236,559487.364188803,강북구 번동 655-5천
4678,강북구,202362.74661204,560062.809457923,강북구 수유동 169-43대
4679,강북구,202217.630255798,560178.012650423,강북구 수유동 170-13 대
4680,강북구,202154.938159217,560219.560300089,강북구 수유동 
4681,강북구,202101.047337445,560297.00057907,강북구 수유동 683-28대
4682,강북구,202167.521319316,560237.432159048,강북구 수유동 694-1도
4683,강북구,202086.69776967,560295.560134712,강북구 수유동 683-24도
4684,강북구,202028.959309724,558155.283262081,강북구 미아동 224-18대
4685,강북구,202139.875454408,558189.456103561,강북구 미아동 211-56대
4686,강북구,202558.45565127,557760.274146876,강북구 미아동 228-44도
4687,강북구,202227.970610333,558217.594166116,강북구 미아동 194-1도
4688,강북구,202603.367831672,557653.12640155,강북구 미아동 228-44도
4689,강북구,202332.239122466,558409.745879319,강북구 미아동 193-1 학
4690,강북구,202317.965020084,558547.97660669,강북구 미아동 194-1도
4691,강북구,202401.282709282,560576.014564749,강북구 수유동 647-2천
4692,강북구,202357.552254245,560546.388898384,강북구 수유동 141도
4693,강북구,202311.156089233,560514.373691422,강북구 수유동 380-19대
4694,강북구,202344.17811998,558641.629789598,강북구 미아동 193-15 학
4695,강북구,202226.511172691,560455.845162319,강북구 수유동 141도
4696,강북구,202148.601809691,560468.795787975,강북구 수유동 252-224대
4697,강북구,202062.068231753,560447.59463467,강북구 수유동 723-18도
4698,강북구,202067.794917889,560418.331684251,강북구 수유동 727-34도
4699,강북구,202397.165633333,557982.086086048,강북구 미아동 127-9대
4700,강북구,202020.877274671,559781.951106501,강북구 수유동 222-18대
4701,강북구,202080.25681409,560543.93799467,강북구 수유동 719-1대
4702,강북구,201718.613847386,559529.821571995,강북구 수유동 9-48대
4703,강북구,201731.980196773,559530.229881877,강북구 수유동 9-42대
4704,강북구,202497.408648105,558172.446206577,강북구 미아동 245-14대
4705,강북구,200907.448554703,560853.013256928,강북구 수유동 568-2 도
4706,강북구,202054.117522263,559616.189060146,강북구 수유동 140도
4707,강북구,202103.508037941,559606.032055551,강북구 번동 386-16도
4708,강북구,200965.807714732,560314.300954417,강북구 수유동 292-12도
4709,강북구,202646.211364156,559799.71487006,강북구 번동 468-16대
4710,강북구,201434.299913089,560405.741480532,강북구 수유동 273-37대
4711,강북구,201273.677350709,560894.550959133,강북구 수유동 624도
4712,강북구,201290.491470119,560903.315997963,강북구 수유동 419학
4713,강북구,202132.323108971,559471.204397627,강북구 번동 140도
4714,강북구,202126.756442232,559448.133808631,강북구 미아동 195-10도
4715,강북구,201324.296223618,560781.18076349,강북구 수유동 419학
4716,강북구,202675.545697193,559497.208011091,강북구 번동 460-33대
4717,강북구,202507.280879636,559481.773411462,강북구 번동 393도
4718,강북구,201563.735660628,560765.164582104,강북구 수유동 418-7도
4719,강북구,201562.981957252,560750.957536884,강북구 수유동 419학
4720,강북구,201936.699637033,558397.381124515,강북구 미아동 222-76대
4721,강북구,201628.053341158,558341.836058534,강북구 미아동 791-400대
4722,강북구,202248.458652168,559484.019892816,강북구 번동 418-13대
4723,강북구,201416.774618528,560897.347532454,강북구 수유동 419학
4724,강북구,201642.742908306,558358.2300894,강북구 미아동 791-4638 도
4725,강북구,201215.082466353,559154.820175871,강북구 수유동 455-24대
4726,강북구,201220.553445439,559092.103571246,강북구 수유동 455-76대
4727,강북구,201203.987425832,559045.114919599,강북구 수유동 468-43학
4728,강북구,201216.751205834,559020.018430678,강북구 수유동 461-67도
4729,강북구,201212.105888584,559002.088771724,강북구 수유동 469-238도
